date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:33	219/219	U-----	200	untouched ('OK')	text/plain	etag:W/%2263f3cedd-154%22	https://www.classcentral.com/robots.txt		(from )
10:54:34	664932/664932	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:35%20GMT	https://www.classcentral.com/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/index.html	(from )
10:54:35	9463/9463	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:49:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fmeta%2Fmeta-default.png?auto=format&ixlib=php-3.3.1&s=abde49e12c23a50309f7d91754b25193	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/meta/meta-default6dba.png	(from https://www.classcentral.com/)
10:54:36	892/892	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-cyrillic-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-cyrillic-ext.woff2	(from https://www.classcentral.com/)
10:54:36	673/673	U-----	200	untouched ('')	application/octet-stream	etag:%2263f3cedd-2a1%22	https://www.classcentral.com/site.webmanifest	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/site.webmanifest	(from https://www.classcentral.com/)
10:54:36	892/892	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek-ext.woff2	(from https://www.classcentral.com/)
10:54:36	988/988	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek.woff2	(from https://www.classcentral.com/)
10:54:37	4464/4464	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-vietnamese.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-vietnamese.woff2	(from https://www.classcentral.com/)
10:54:37	10164/10164	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
10:54:37	12656/12656	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin.woff2	(from https://www.classcentral.com/)
10:54:37	5360/5360	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
10:54:38	7748/7748	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
10:54:38	6348/6348	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek-ext.woff2	(from https://www.classcentral.com/)
10:54:38	6840/6840	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek.woff2	(from https://www.classcentral.com/)
10:54:39	4672/4672	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-vietnamese.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-vietnamese.woff2	(from https://www.classcentral.com/)
10:54:39	12352/12352	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin-ext.woff2	(from https://www.classcentral.com/)
10:54:39	13324/13324	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin.woff2	(from https://www.classcentral.com/)
10:54:39	5268/5268	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
10:54:40	7584/7584	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic.woff2	(from https://www.classcentral.com/)
10:54:40	6320/6320	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek-ext.woff2	(from https://www.classcentral.com/)
10:54:41	6644/6644	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
10:54:41	4568/4568	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-vietnamese.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
10:54:41	12160/12160	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
10:54:42	13108/13108	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
10:54:43	5224/5224	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
10:54:43	7484/7484	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
10:54:43	6244/6244	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
10:54:43	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
10:54:44	4572/4572	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-vietnamese.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
10:54:44	12168/12168	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin-ext.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
10:54:45	12976/12976	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2020%20Feb%202023%2019:48:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin.woff2	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
10:54:45	990/990	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:48:07%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
10:54:52	50234/50234	---MC-	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/diego/OneDrive/Documents/class/class/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
10:54:54	593454/593454	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:48%20GMT	https://www.classcentral.com/collections	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
10:54:54	600473/600473	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:47%20GMT	https://www.classcentral.com/rankings	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
10:54:55	575987/575987	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:49%20GMT	https://www.classcentral.com/subjects	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
10:54:56	898491/898491	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:56%20GMT	https://www.classcentral.com/subject/cs	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
10:54:56	848265/848265	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:57%20GMT	https://www.classcentral.com/subject/health	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
10:54:57	7726/7726	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:54:58%20GMT	https://www.classcentral.com/subject/business	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/business	(from https://www.classcentral.com/)
10:54:57	816549/816549	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:54:58%20GMT	https://www.classcentral.com/subject/maths	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/maths.html	(from https://www.classcentral.com/)
10:54:57	7736/7736	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:54:58%20GMT	https://www.classcentral.com/subject/humanities	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/humanities	(from https://www.classcentral.com/)
10:54:57	7718/7718	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:54:59%20GMT	https://www.classcentral.com/subject/engineering	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/engineering	(from https://www.classcentral.com/)
10:54:58	7702/7702	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:54:59%20GMT	https://www.classcentral.com/subject/science	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/science	(from https://www.classcentral.com/)
10:54:58	7925/7925	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:54:59%20GMT	https://www.classcentral.com/subject/education	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/education.2e.delayed	(from https://www.classcentral.com/)
10:55:00	823451/823451	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:00%20GMT	https://www.classcentral.com/subject/social-sciences	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/social-sciences.html	(from https://www.classcentral.com/)
10:55:00	7944/7944	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:01%20GMT	https://www.classcentral.com/subject/art-and-design	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/art-and-design.30.delayed	(from https://www.classcentral.com/)
10:55:00	7746/7746	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:01%20GMT	https://www.classcentral.com/subject/data-science	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/data-science	(from https://www.classcentral.com/)
10:55:01	8105/8105	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:02%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/programming-and-software-development.32.delayed	(from https://www.classcentral.com/)
10:55:01	7991/7991	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:02%20GMT	https://www.classcentral.com/subject/personal-development	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/personal-development.33.delayed	(from https://www.classcentral.com/)
10:55:02	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:03%20GMT	https://www.classcentral.com/subject/infosec	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/infosec.34.delayed	(from https://www.classcentral.com/)
10:55:04	3021374/3021374	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:04%20GMT	https://www.classcentral.com/universities	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
10:55:04	169863/169863	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2014:40:06%20GMT	https://www.classcentral.com/report/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
10:55:05	837367/837367	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:05%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
10:55:05	33057/33057	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2004:01:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
10:55:06	198636/198636	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:07:09%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
10:55:06	35437/35437	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2011:28:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
10:55:06	145352/145352	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:06:38%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
10:55:07	153479/153479	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:06:52%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
10:55:07	176734/176734	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:55%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
10:55:08	816971/816971	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:07%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
10:55:08	178614/178614	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:07:06%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
10:55:08	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202023%2008:56:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
10:55:08	96645/96645	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2020:37:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
10:55:08	518642/518642	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2008:11:28%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
10:55:09	93874/93874	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:56:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
10:55:09	418764/418764	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:41%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
10:55:09	193903/193903	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:05:18%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
10:55:09	29596/29596	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:56:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/diego/OneDrive/Documents/class/class/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
10:55:10	824291/824291	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:11%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
10:55:10	378/378	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Feb%202023%2016:55:11%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
10:55:12	765614/765614	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:12%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
10:55:12	498/498	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Feb%202023%2016:55:12%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
10:55:12	141033/141033	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:09:31%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
10:55:13	845591/845591	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:14%20GMT	https://www.classcentral.com/subject/ai	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
10:55:14	827445/827445	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:15%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
10:55:14	7809/7809	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:15%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
10:55:15	769118/769118	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2016:55:15%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
10:55:15	7775/7775	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:16%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
10:55:16	7975/7975	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:17%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/machine-learning.4d.delayed	(from https://www.classcentral.com/)
10:55:16	7912/7912	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:17%20GMT	https://www.classcentral.com/subject/devops	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
10:55:16	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:17%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
10:55:17	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2016:55:18%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/diego/OneDrive/Documents/class/class/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
